SEMAFORO,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,ALC_mg/L,CONDUCT_mS/cm,SDT_M_mg/L,FLUORUROS_mg/L,DUR_mg/L,COLI_FEC_NMP/100_mL,N_NO3_mg/L,AS_TOT_mg/L,CD_TOT_mg/L,CR_TOT_mg/L,HG_TOT_mg/L,PB_TOT_mg/L,MN_TOT_mg/L,FE_TOT_mg/L,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
3,CMASA EL CONCHAL,GOLFO CENTRO,VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO,COTAXTLA,POZO,-96.10287,19.08284,274.05,3991,2438,0.41,346,1,0.024,0.009,0.0029,0.12901,0.00077,0.0049,0.03428,0.20932,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1
1,"EMBOTELLADORA TROPICAL, S.A. DE C.V. (PEPSI-COLA)",GOLFO CENTRO,VERACRUZ DE IGNACIO DE LA LLAVE,IXTACZOQUITLAN,ORIZABA-CORDOBA,POZO,-97.06181,18.86073,85,317,254,0.19,130,1,3.486,0.009,0.0029,0.01236,0.00114,0.0049,0.00405,0.21846,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,H. AYUNTAMIENTO CONSTITUCIONAL ORIZABA (POBLADO EL TREBOL),GOLFO CENTRO,VERACRUZ DE IGNACIO DE LA LLAVE,IXTACZOQUITLAN,ORIZABA-CORDOBA,POZO,-97.06786,18.85579,130,338,292,0.19,166,1,3.48,0.009,0.0029,0.09499,0.0009,0.0049,0.05824,1.60067,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1,CRYOINFRA,GOLFO CENTRO,VERACRUZ DE IGNACIO DE LA LLAVE,COATZACOALCOS,COSTERA DE COATZACOALCOS,POZO,-94.40802,18.11244,193.815,623,351.8,0.19,59.838,10,0.019,0.009,0.0029,0.0049,0.00049,0.0049,0.0666,0.2178,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,CMAPS NANCHITAL (P-KM 34-2),GOLFO CENTRO,VERACRUZ DE IGNACIO DE LA LLAVE,NANCHITAL DE LAZARO CARDENAS DEL RIO,COSTERA DE COATZACOALCOS,POZO,-94.38855,18.06723,170.82,117.7,639.2,0.19,223.3952,1,0.019,0.009,0.0029,0.0049,0.00049,0.0049,0.0205,0.0774,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,COMISION MUNICIPAL DE AGUA POTABLE Y SANEAMIENTO DE COATZACOALCOS (POZO ALLENDE No. 1),GOLFO CENTRO,VERACRUZ DE IGNACIO DE LA LLAVE,COATZACOALCOS,COSTERA DE COATZACOALCOS,POZO,-94.382728,18.156147,173.01,3320,1712,0.2179,355.0388,1,0.037978,0.0209,0.0029,0.0049,0.00049,0.0049,0.1392,3.298,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
1,DOS MATAS SOC. DE PROD. RURAL DE R. L. (P-2),GOLFO CENTRO,VERACRUZ DE IGNACIO DE LA LLAVE,TIERRA BLANCA,LOS NARANJOS,POZO,-96.41788,18.5883,160,375,292,0.19,124,1,0.953,0.009,0.0029,0.01058,0.00049,0.0049,0.0064,0.11429,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,O OP CD. CARDEL (COL. V. LOPEZ P-3),GOLFO CENTRO,VERACRUZ DE IGNACIO DE LA LLAVE,LA ANTIGUA,VALLE DE ACTOPAN,POZO,-96.368889,19.364444,198,612,378,0.466,276,1,0.044,0.009,0.0029,0.03587,0.00049,0.0049,0.00409,0.09375,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,SAS (FERROSUR),GOLFO CENTRO,VERACRUZ DE IGNACIO DE LA LLAVE,VERACRUZ,COSTERA DE VERACRUZ,POZO,-96.151389,19.208333,263.55,840,494,0.415,320,1,0.019,0.0241,0.0029,0.08995,0.00086,0.00744,0.21255,3.01478,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
2,O OP LOC TIERRA BLANCA (P-1),GOLFO CENTRO,VERACRUZ DE IGNACIO DE LA LLAVE,TIERRA BLANCA,LOS NARANJOS,POZO,-96.36532,18.44476,175,652,506,0.19,338,1,4.928,0.009,0.0029,0.01645,0.00122,0.0049,0.01534,1.41807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,POZO 18 EJIDO SANTA ROSA,GOLFO NORTE,TAMAULIPAS,GÜEMEZ,VICTORIA-GUEMEZ,POZO,-99.266,23.96256,369,786,521,0.19,471,1,5.914,0.009,0.0029,0.0049,0.00049,0.0049,0.00865,0.11401,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,POZO 21 EJ. EL PROGRESO,GOLFO NORTE,TAMAULIPAS,GÜEMEZ,VICTORIA-GUEMEZ,POZO,-99.08132,23.96787,297,982.3,706,0.7079,439,1,0.769,0.009,0.0029,0.0049,0.00049,0.0049,0.00663,0.03984,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,POZO 212 JORGE VALENTIN BERNAL,GOLFO NORTE,TAMAULIPAS,PADILLA,MARGENES DEL RIO PURIFICACION,POZO,-99.12158,24.09905,231,1009,839,0.5453,607,210,0.771,0.009,0.0029,0.0049,0.00049,0.0049,0.01462,0.37592,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
2,POZO 70 ALEJANDRO BARBA,GOLFO NORTE,TAMAULIPAS,PADILLA,MARGENES DEL RIO PURIFICACION,POZO,-98.90733,24.07263,223,4589,1086,0.7787,1333,9,6.44,0.009,0.0029,0.0051,0.00049,0.0049,0.009,0.23176,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
1,ANGELICA ACEVEDO,GOLFO NORTE,TAMAULIPAS,GÜEMEZ,MARGENES DEL RIO PURIFICACION,POZO,-99.12199,24.07083,175,486,317,0.2509,244,1,1.829,0.009,0.0029,0.0049,0.00049,0.0049,0.02346,0.19783,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,P1MRP,GOLFO NORTE,TAMAULIPAS,PADILLA,MARGENES DEL RIO PURIFICACION,POZO,-99.00892,24.04188,233,2193,735,0.2241,525,4,1.493,0.009,0.0029,0.0049,0.00049,0.0049,0.01084,0.15492,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3,POZO 14 JORGE GUEVARA,GOLFO NORTE,TAMAULIPAS,PADILLA,MARGENES DEL RIO PURIFICACION,POZO,-98.86932,24.06487,249,5277,4676,1.5534,2153,1,21.892,0.009,0.0029,0.00795,0.00049,0.0049,0.01128,0.06952,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2,POZO 6 HUERTA GUEMEZ,GOLFO NORTE,TAMAULIPAS,GÜEMEZ,VICTORIA-GUEMEZ,POZO,-98.99417,23.92383,304,2704,82170,0.5169,1339,9,1.955,0.009,0.0029,0.00652,0.0005,0.005,0.00696,0.09777,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
3,POZO 9 ROTOPLAS BLANCO,GOLFO NORTE,TAMAULIPAS,GÜEMEZ,VICTORIA-GUEMEZ,POZO,-99.00736,23.87666,301,4629.6,4196,1.9264,2724,75,8.07,0.009,0.0029,0.00838,0.00049,0.0049,0.00825,0.36018,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1,POZO 13 RANCHO ERICO,GOLFO NORTE,TAMAULIPAS,VICTORIA,VICTORIA-GUEMEZ,POZO,-99.14043,23.89004,250,937.6,635,0.19,460,3,0.019,0.009,0.0029,0.0049,0.00049,0.0049,0.008,0.02754,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,POZO 27 EL OJITO,GOLFO NORTE,TAMAULIPAS,VICTORIA,VICTORIA-CASAS,POZO,-98.95889,23.80415,266,1398,903,0.5171,539,11,0.019,0.009,0.0029,0.0049,0.00049,0.0049,0.17268,0.06201,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
2,POZO 1 HIELO Y AGUA DE VICTORIA,GOLFO NORTE,TAMAULIPAS,VICTORIA,VICTORIA-GUEMEZ,POZO,-99.12487,23.74566,250,777,915,0.3114,631,9,10.237,0.009,0.0029,0.0049,0.00049,0.0049,0.00568,0.0619,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,POZO 25 COMAPA PLANTA TRATADORA,GOLFO NORTE,TAMAULIPAS,VICTORIA,VICTORIA-GUEMEZ,POZO,-99.07846,23.75981,248,599.6,562,0.2334,416,43,3.557,0.009,0.0029,0.0049,0.00049,0.0049,0.00707,0.17731,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,POZO 54 LOS COMPADRES,GOLFO NORTE,TAMAULIPAS,XICOTENCATL,LLERA-XICOTENCATL,POZO,-99.1285,23.10411,325,530,558,0.3152,358,2400,2.759,0.009,0.0029,0.00814,0.00049,0.0049,0.01175,0.20126,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
3,POZO 81 HUERTA EL CIELO,GOLFO NORTE,TAMAULIPAS,GOMEZ FARIAS,LLERA-XICOTENCATL,POZO,-99.07515,22.99903,297,495,468,0.3523,319,2400,3.472,0.009,0.0029,0.0049,0.00049,0.0049,0.01101,0.07164,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
